Audio File,Chunk Name,Mean Pitch,Mean Intensity,Speech Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Prolongation,Repetition,Block,No of Words
MP_preprocessed,A13W_chunk67.wav,221.6341185,0.031622279,0.999020833,-369.2773743,74.14196014,32.26247025,11.33341122,21.12696457,-14.2359314,2.009890079,-15.90795898,-8.880680084,-21.2033844,-17.31306076,-27.96640015,-13.36712265,0,0,0,4
MP_preprocessed,A13W_chunk68.wav,252.3721256,0.030324529,0.998916667,-183.2876892,100.0717468,-1.274515867,25.32141304,-13.27007484,-25.5444603,-20.29428101,-13.06617165,16.93817711,-20.53814507,-2.395348549,8.86607933,-8.663189888,0,0,0,5
MP_preprocessed,A13W_chunk69.wav,278.9577523,0.017834236,0.998875,-279.196228,57.05815125,1.597651005,3.009710312,-19.24454117,-11.56384659,-3.778897762,-13.22511959,-5.032100677,-11.70145607,-13.2949543,-17.9089756,-5.177828312,0,0,0,1
MP_preprocessed,A13W_chunk7.wav,260.5122031,0.038365794,0.9995,-150.0830383,107.6483459,10.41500664,30.92772675,-9.558380127,-36.57054138,-20.21458435,-13.5899353,-2.835358858,-1.501954794,-23.25731277,4.05204916,-7.543149948,0,1,0,3
MP_preprocessed,A13W_chunk70.wav,284.5327411,0.036911008,0.999354167,-292.6062012,73.30478668,4.45403862,0.313728333,2.386697531,-12.57789803,-5.734798908,-15.13574314,-1.77750814,-3.53964901,-17.45777512,-19.83614922,-7.885166645,0,1,0,3
MP_preprocessed,A13W_chunk71.wav,255.5765217,0.020708318,0.998729167,-214.6590424,107.7305603,26.32252502,34.06568146,17.9420166,-11.87552834,-15.05177498,-20.81410408,-7.582728386,-18.95209503,-10.34929466,-7.923012257,-10.6520462,0,0,0,3
MP_preprocessed,A13W_chunk72.wav,224.0246917,0.046426529,0.998916667,-301.6821594,83.80125427,35.62358856,14.79319382,-32.55166626,-28.40545273,-14.8548584,-21.33769226,-3.505895615,-16.44729996,11.6565094,-6.269104004,-6.126571655,0,0,0,4
MP_preprocessed,A13W_chunk73.wav,251.891219,0.049565191,0.999458333,-342.2344666,69.55109406,33.52132416,24.98745537,-8.773471832,-19.70815659,-4.908932686,-32.24234009,-8.524841309,-42.45661926,-12.6933279,-6.328828812,-7.947792053,0,0,0,3
MP_preprocessed,A13W_chunk74.wav,254.0122223,0.043408498,0.998979167,-268.8868103,81.47407532,47.95983505,35.59248352,-0.343775213,-13.11242962,-5.828705311,-14.15424156,-3.725303411,-14.40825081,-6.660827637,-13.17202568,-22.76973152,0,1,0,4
MP_preprocessed,A13W_chunk75.wav,271.9768663,0.025053151,0.999229167,-263.1395874,104.0154724,38.42147827,19.96398544,-4.146408081,-14.89583206,-10.64465523,-16.99105072,-13.63307571,-21.3229866,1.435708284,-7.21598053,-2.802772999,0,1,0,3
MP_preprocessed,A13W_chunk76.wav,237.671329,0.057662542,0.999458333,-215.8726349,81.32185364,33.73079681,39.50073242,-39.54676056,-36.89967346,-26.55516815,-8.716351509,1.755334973,-28.90927505,-5.028802395,-8.591462135,-24.67375183,0,0,0,6
MP_preprocessed,A13W_chunk77.wav,289.8461452,0.048731557,0.999395833,-356.7826233,68.53968811,32.41928101,-2.933778524,-2.408980846,-15.16139126,-2.840651989,-13.59251785,-11.04701424,-19.38002014,-10.84391785,-1.238926291,-0.38152647,0,1,0,4
MP_preprocessed,A13W_chunk78.wav,226.7812927,0.034281835,0.998708333,-280.6797485,86.019104,12.21875381,40.71018219,-12.19944,-19.00025177,4.962441444,-13.57386971,-1.272347808,-38.47123718,-12.09098816,-9.32400322,-14.14600086,0,0,0,3
MP_preprocessed,A13W_chunk79.wav,254.6454209,0.05400469,0.999708333,-323.7303467,63.63933563,-30.92453957,-5.32269001,4.358589649,-25.09674644,-11.97974586,-32.54970551,-2.33282423,-30.62533188,-17.07315063,-5.031579018,-13.23589134,0,0,0,4
MP_preprocessed,A13W_chunk8.wav,240.0219481,0.031964839,0.998875,-266.8096008,84.74517822,-11.48804855,-19.00405502,-0.598169804,-2.316026926,-10.5907917,-6.673115253,-9.138866425,-11.30338287,-16.63939095,-1.245422363,3.772890091,0,0,0,5
MP_preprocessed,A13W_chunk80.wav,249.1514015,0.039618362,0.999333333,-222.5071716,118.9897461,22.39798355,20.44153595,16.78233337,-20.66676903,-12.47280407,-15.86342621,-25.19378281,-29.18616486,-17.51285553,-8.784685135,-0.86987716,0,0,0,4
MP_preprocessed,A13W_chunk81.wav,231.0035831,0.041972249,0.999541667,-226.6525726,119.002449,15.35753632,41.61116028,-5.132260323,-18.69851494,-2.377048969,-29.93531036,13.59609795,-19.87401962,-21.62487793,-4.343460083,-6.742417336,1,0,0,3
MP_preprocessed,A13W_chunk82.wav,248.9614011,0.0331698,0.999270833,-257.1936035,115.9542236,18.57232666,29.11530685,-5.29104948,-39.71579361,-8.13608551,-19.15257263,5.031932831,-23.84975052,-15.46866608,-0.908170342,-20.79659653,1,0,0,4
MP_preprocessed,A13W_chunk83.wav,255.1357431,0.058017029,0.9995,-150.6259613,94.75209045,22.57829475,47.72956848,2.830261946,0.864048958,6.94998455,-18.57558823,-9.04858017,-10.11947632,-14.27301502,-8.925850868,-19.35460091,0,0,0,6
MP_preprocessed,A13W_chunk84.wav,262.5555238,0.04854863,0.999458333,-153.6896362,136.5162964,22.57660294,24.45061493,18.98009109,-6.165049553,-14.71071243,-30.91534805,-25.57873535,-0.221097767,3.742974281,-11.17317009,-6.888041496,0,0,0,5
MP_preprocessed,A13W_chunk85.wav,234.7688065,0.026732918,0.998875,-262.6096802,106.4430161,10.52091122,-5.909927368,-3.657132626,-3.102993488,-2.786726952,-8.455123901,22.13479996,-9.71524334,-23.96099854,-14.51990986,-8.246943474,0,0,0,3
MP_preprocessed,A13W_chunk86.wav,238.6103841,0.073010325,0.999416667,-204.6204071,110.0515213,24.45134163,8.71178627,-32.42501831,1.426039696,-6.79923296,-69.22885132,-29.59238434,-8.862166405,-21.77235413,-6.693593979,-20.92095566,0,0,0,5
MP_preprocessed,A13W_chunk87.wav,306.7811532,0.031930695,0.999104167,-338.7999573,70.96200562,27.10101318,12.24358368,18.33629608,-14.58820152,-0.320791006,4.424429893,1.680278301,-16.21715355,-4.77509594,-15.69128323,-7.785993576,0,0,0,2
MP_preprocessed,A13W_chunk88.wav,268.1380446,0.031479782,0.999291667,-320.4713135,97.80618286,27.33759308,-7.171841145,-8.145608902,-38.62314606,-24.37305069,-45.660923,-17.68740273,-12.13103104,-19.51190758,-13.35558891,-11.00645638,0,0,0,5
MP_preprocessed,A13W_chunk89.wav,233.389654,0.056200114,0.999270833,-201.5477905,132.2054443,11.60913086,75.13418579,3.649278164,-35.6642952,3.458547354,-20.33404541,-12.8338356,-31.58809662,9.6303339,-3.94624567,-8.939562798,0,0,0,6
MP_preprocessed,A13W_chunk9.wav,265.5277301,0.031881528,0.999145833,-329.0316467,89.3265152,30.00235939,6.067067146,8.437033653,-4.552659988,1.455097675,-11.11894417,-3.902106762,-12.66277504,-13.15353107,-13.32299614,-8.385477066,0,0,0,3
MP_preprocessed,A13W_chunk90.wav,292.641794,0.037820709,0.999395833,-368.5003662,62.39319611,16.23952866,6.746143341,12.81210709,-22.52391052,-2.907113552,-10.55906677,3.574632645,-20.11929321,4.421705246,-22.14861298,-14.82201004,0,0,0,4
MP_preprocessed,A13W_chunk91.wav,276.3898574,0.034497281,0.999229167,-210.4386292,111.95784,11.37402916,4.436540127,8.523891449,3.042358875,-2.085074902,-1.482834816,3.431911469,-15.08699036,-19.56907654,-16.17964554,-4.937795162,0,0,0,3
MP_preprocessed,A13W_chunk92.wav,235.215943,0.015804235,0.998979167,-163.068985,116.5592957,11.804039,20.76714706,5.866658211,-3.240156174,-14.46931267,-20.45145988,-12.9079361,-9.397911072,-9.746935844,-19.70372963,-15.88567734,0,0,0,2
MP_preprocessed,A13W_chunk93.wav,249.9179339,0.017200152,0.999125,-365.3094788,69.47406006,13.98756886,4.282642841,17.23341751,-1.625848532,-4.237673759,-19.65399551,0.823652506,-28.70527649,-11.21706009,-8.938103676,2.727974176,1,0,1,1
MP_preprocessed,A13W_chunk94.wav,301.4880179,0.025626165,0.999020833,-196.5274353,86.87064362,18.40584946,12.2070961,-20.74559021,-11.38286781,-19.74235535,-24.78555298,-7.285814285,-19.09331894,-4.237476349,-2.185793877,-7.093735218,1,0,0,2
MP_preprocessed,A13W_chunk95.wav,251.0417249,0.032852015,0.999166667,-373.919342,74.48532867,19.6459713,2.710916042,-2.717689991,-26.94109344,3.273254871,-9.942573547,-3.277796984,-12.29755211,-16.50217438,-22.22640038,-14.77435493,0,0,0,4
MP_preprocessed,A13W_chunk96.wav,257.3101193,0.035227857,0.9994375,-177.8573761,130.6989441,17.55019951,24.0792408,-12.60906219,-6.871553898,-3.88508749,-54.16818237,-23.95733261,1.013167858,-11.58332443,1.469583154,-10.97719383,0,1,0,4
MP_preprocessed,A13W_chunk97.wav,231.8737512,0.027420812,0.999291667,-294.055542,109.1328735,33.08944702,3.341854095,-3.192350864,-4.441325188,0.575034618,-18.1967411,0.211597711,-10.35594559,-0.921715736,-8.523539543,0.113071859,0,1,0,3
MP_preprocessed,A13W_chunk98.wav,240.8526395,0.041592524,0.999458333,-240.603302,117.9104767,20.02012825,11.05531693,0.674033582,10.18417168,-4.463934898,-21.15416527,0.535802424,-3.559882164,-8.686090469,-13.44551849,3.066977501,0,0,0,5
MP_preprocessed,A13W_chunk99.wav,238.9046976,0.014343463,0.999125,-204.7189484,136.4539185,16.24383926,13.16333485,13.14213657,-31.05368233,-27.06004906,-38.28421021,-38.88684082,11.5690937,-9.737410545,-8.029764175,-6.644666195,0,0,0,2
MP_preprocessed,A14W_chunk1.wav,261.098899,0.034260582,0.990729167,-536.5083008,5.847886086,5.095236778,3.966790199,2.616044044,1.200371504,-0.151033491,-1.353739023,-2.366222858,-3.174129963,-3.77038455,-4.141775131,-4.268138885,0,0,0,3
MP_preprocessed,A14W_chunk10.wav,289.9268746,0.027543401,0.999041667,-404.7329102,74.55831909,24.29188538,5.041279316,1.680284858,-14.05911255,-2.64310956,-23.35076141,-0.550691664,-24.17933273,-7.364919662,-17.3073082,-7.71570158,0,0,0,1
MP_preprocessed,A14W_chunk11.wav,269.1555849,0.037948837,0.9996875,-275.0066223,64.20617676,27.60858154,34.4045105,-18.94201088,-22.37654495,-1.025076866,-6.703252316,-20.19046783,-9.66095829,-0.60103929,-17.13739967,-9.553260803,0,1,0,3
MP_preprocessed,A14W_chunk12.wav,256.2776105,0.027508931,0.999270833,-304.1585693,43.97364044,9.096715927,7.038143158,15.83062363,0.432699919,-12.33480072,23.38879967,-15.92083836,2.096048355,-12.54422569,-22.99736023,-4.489269257,0,0,1,3
MP_preprocessed,A14W_chunk13.wav,274.992992,0.034493558,0.999541667,-248.6762238,107.8048401,10.39756012,-4.987338066,-13.25989342,-19.98667145,-20.23055649,-14.10515976,-1.938355803,-2.642779827,-1.101786017,-13.57094383,-7.937533379,0,0,0,4
MP_preprocessed,A14W_chunk14.wav,288.0558193,0.049133621,0.99975,-256.8777161,52.88363647,37.49598694,16.14893913,-0.056043185,-18.77613258,-4.952978134,-23.73694801,-9.642759323,-27.2845192,1.255167127,-8.625887871,-8.10528183,0,1,0,3
MP_preprocessed,A14W_chunk15.wav,264.4300033,0.027656481,0.9994375,-271.0714417,119.9797363,18.17630386,13.76146793,-4.451065063,-18.25365448,-22.50201988,1.576689243,10.63175774,-13.17318153,-2.022798061,-9.808923721,-0.060942084,0,0,1,4
MP_preprocessed,A14W_chunk16.wav,287.2869121,0.031724508,0.999583333,-336.0927124,105.5858154,20.74192047,-10.24781799,11.67787838,-4.784771919,-1.892916441,3.090718031,6.063207626,-6.600432873,-6.356157303,-24.67436218,-3.679276943,0,0,0,3
MP_preprocessed,A14W_chunk17.wav,297.2091412,0.031569061,0.999479167,-369.6578979,63.70329666,18.97338104,16.60194969,-2.36128521,-19.22464371,6.204699516,-21.02611923,-17.33495331,2.294691563,-18.33254242,-22.3894043,6.593204498,0,0,0,3
MP_preprocessed,A14W_chunk18.wav,287.8768752,0.028846614,0.999645833,-302.4064941,106.7876129,24.19396973,17.76607132,3.42959094,-13.28425789,-7.248405933,-9.44692421,7.962408066,-2.590004683,-0.210361332,-6.310343742,-8.658352852,0,0,0,3
MP_preprocessed,A14W_chunk19.wav,299.4256988,0.034472524,0.999416667,-359.801239,61.35925674,1.56568265,-7.558693886,25.37467575,-5.540825367,-3.449869394,-20.55165482,-18.23564339,12.433918,0.623277545,-26.84281921,-20.49467468,0,0,0,5
MP_preprocessed,A14W_chunk2.wav,227.8630872,0.049071604,0.999333333,-130.9551697,133.1026306,35.30953979,20.34268188,-12.8620739,-10.60886002,-6.033934593,-12.63460445,-14.66711426,-10.60699463,-19.69463539,-14.79876328,0.910226464,0,0,0,4
MP_preprocessed,A14W_chunk20.wav,278.9966333,0.027168681,0.999375,-240.7481842,92.17375183,17.31386948,4.875167847,0.244804204,-6.810861588,-8.352619171,-11.74476242,-8.469418526,-16.19408417,-15.32939529,-13.59143543,-2.627894163,0,0,0,4
MP_preprocessed,A14W_chunk21.wav,274.8151449,0.027442436,0.999291667,-285.2900391,96.46912384,35.78450012,32.87065506,-7.269451141,-27.73961639,-16.48381233,-4.59508276,-16.21258163,-15.99371719,8.681545258,-7.661491394,-8.621339798,0,0,1,2
MP_preprocessed,A14W_chunk22.wav,293.7335468,0.038493215,0.999666667,-191.1758575,93.92447662,-1.394374132,9.845345497,-0.419734418,-13.85325432,-10.95768738,-4.669366837,-8.285707474,-13.70617771,-7.111962318,-12.10640526,-6.19106102,0,1,0,3
MP_preprocessed,A14W_chunk23.wav,262.8285687,0.036172157,0.999583333,-250.3626251,125.0557404,29.04903412,10.59433079,-12.00866127,-38.00069046,-12.98226833,-12.66854286,-7.306918621,-5.559887886,-2.046065807,1.880234718,-8.41827774,0,0,0,3
MP_preprocessed,A14W_chunk24.wav,286.8677886,0.029773094,0.999208333,-276.550354,107.2429657,15.60750961,13.47913551,10.23664284,-2.492640972,1.838334322,-9.119093895,-4.747746944,-15.08961868,-12.08169746,-5.435650349,2.261846304,0,0,0,4
MP_preprocessed,A14W_chunk25.wav,309.145678,0.054811066,0.9998125,-195.3544769,107.8556519,5.521236897,28.73540115,-45.2400589,-48.23300934,-22.43578339,-3.228510618,-8.147227287,-9.930273056,5.062292099,-0.734644771,-13.48088551,0,0,1,3
MP_preprocessed,A14W_chunk26.wav,299.2108452,0.037091217,0.999416667,-229.205307,126.1474152,7.09701252,13.45030594,24.64365768,-5.367568493,-1.881276131,-7.678141117,-8.60739994,-7.582002163,-4.401363373,-16.08662605,2.36452198,0,1,0,2
MP_preprocessed,A14W_chunk27.wav,284.0620148,0.045239644,0.99925,-269.9856262,131.2281952,31.52703285,5.621515274,-5.705487251,-0.941530585,-7.899456978,-17.77840805,-4.911299706,-10.80838203,10.65989399,0.320794642,0.851144731,1,0,0,4
MP_preprocessed,A14W_chunk28.wav,284.2492662,0.030906586,0.999333333,-240.9230957,114.5999603,29.0615921,38.34595871,-13.75693512,-19.01984787,-26.65502357,-1.850287437,4.65783596,-22.5628624,22.42876816,-2.941248655,-5.252875328,0,0,1,2
MP_preprocessed,A14W_chunk29.wav,287.9364832,0.045916534,0.999645833,-235.1782837,126.1121826,34.15700531,28.80938339,-3.784774065,-8.039258957,-14.83115578,-21.59056091,6.293728352,-9.602858543,-9.910445213,-19.12686539,-3.89399147,0,0,1,3
MP_preprocessed,A14W_chunk3.wav,224.5199673,0.075358709,0.99975,-395.7003784,57.29460144,6.833440781,10.28769112,6.9842453,-18.89764023,-5.336759567,-18.51273346,-6.966788292,-3.621026516,-0.079105385,-21.3275795,-5.042922497,0,0,0,6
MP_preprocessed,A14W_chunk30.wav,280.0408527,0.0292954,0.999416667,-251.4628143,135.1143494,13.04263115,21.70268631,2.931319237,0.888517618,-10.63754559,-17.44421768,-3.046146631,3.267709494,2.589772224,-41.45261765,-9.557756424,0,0,0,3
MP_preprocessed,A14W_chunk31.wav,279.8850611,0.0384639,0.999291667,-383.4390869,87.39592743,8.611748695,-3.654358864,13.32957172,-20.72528458,1.015013337,-17.09803772,-5.640422821,-19.67512512,-7.267560482,-12.92733479,-0.337737799,1,0,0,3
MP_preprocessed,A14W_chunk32.wav,309.6669607,0.035373187,0.99925,-223.683136,96.91980743,37.19625092,42.16688156,-16.00711632,-22.10977173,-13.79766655,-10.61118984,-18.61961365,0.75853014,5.718112946,-12.09513664,-1.267240167,0,0,1,3
MP_preprocessed,A14W_chunk33.wav,293.0339147,0.031811513,0.9990625,-349.2038269,87.87185669,32.82831573,22.44016075,-9.500306129,-22.41033554,-7.212315083,-22.62384987,-6.305140495,-18.5849762,4.68033886,-20.77143097,-10.29994202,0,0,0,3
MP_preprocessed,A14W_chunk34.wav,291.5527965,0.036176244,0.999479167,-277.1796875,94.23275757,20.88955688,18.45351982,3.279271126,-5.167953014,4.074253082,-10.99003601,-10.56944466,-16.51687431,-17.90396881,-19.67903709,1.862758994,0,1,0,3
MP_preprocessed,A14W_chunk35.wav,302.4534199,0.032547958,0.999416667,-193.4522247,103.2939529,9.363285065,23.23067856,-11.6193428,-18.762146,1.15809679,-7.272640228,-11.85838318,-10.40365982,-9.599232674,-25.88375092,-14.10253716,0,1,0,4
MP_preprocessed,A14W_chunk36.wav,264.6778596,0.03933905,0.999666667,-200.8031464,94.11859131,-3.284340382,-0.802258551,-0.154630154,7.947831154,0.933603168,25.66273689,-0.380342126,-34.47732544,-27.43479156,-11.57182217,2.872301579,0,0,1,2
MP_preprocessed,A14W_chunk37.wav,285.0403654,0.035090632,0.999583333,-286.1879272,112.5224838,42.27724838,14.23659611,6.985447407,-5.935770035,-7.043256283,-1.903226376,2.82811451,-2.869864225,-11.42286301,-3.95993042,-4.571089745,0,1,0,3
MP_preprocessed,A14W_chunk38.wav,280.271509,0.035853256,0.999395833,-304.7039795,70.97246552,34.77852249,22.82107353,6.858835697,-15.35258389,-4.447855949,-9.757331848,-22.72850037,-12.63499451,-14.47002983,-8.495067596,-6.324150085,0,1,0,2
MP_preprocessed,A14W_chunk39.wav,252.9691919,0.034461655,0.9994375,-273.7658691,102.1066437,32.40179443,16.84708405,10.32763863,-8.392254829,0.294952899,-9.745554924,-4.037226677,-8.700803757,-1.588507175,-3.802230835,-3.318345785,0,1,0,5
MP_preprocessed,A14W_chunk4.wav,272.5898116,0.036273956,0.999229167,-170.0270538,126.2266235,21.54271317,42.2624321,31.34330368,-19.40319061,-2.871977806,-10.10836411,-3.596421242,1.076880217,-10.84632778,-7.931520939,0.416055679,0,0,0,4
MP_preprocessed,A14W_chunk40.wav,296.8147362,0.039931653,0.999895833,-286.6998291,113.2015762,8.870481491,1.544408083,-1.181055546,-31.84640503,-9.049529076,-16.62712097,-5.914848804,1.259132862,-21.24456406,-9.251460075,5.184249401,0,0,1,5
MP_preprocessed,A14W_chunk41.wav,280.5260733,0.030540161,0.9994375,-300.5995178,90.9778595,22.79742432,9.091200829,-5.292770386,-26.77992249,-14.41984558,-18.02536392,-17.03993034,-24.33276558,-3.914999962,-14.68420982,-2.456893921,0,1,0,3
MP_preprocessed,A14W_chunk42.wav,262.6452005,0.034397339,0.999479167,-300.166748,126.5707474,52.36580658,19.77573013,4.010074139,-25.58001709,-8.496530533,-15.44200325,-7.745594978,-22.18405724,8.236832619,-0.498849541,5.262423992,0,0,0,4
MP_preprocessed,A14W_chunk43.wav,294.7202909,0.041508748,0.9995,-318.5857239,121.876091,50.16998672,31.00572586,20.58969116,-9.064971924,7.766885757,-16.4848671,1.781253099,-16.90047455,1.360521078,-11.66291809,-7.04392767,0,0,0,4
MP_preprocessed,A14W_chunk44.wav,272.3660077,0.037105685,0.999541667,-259.5665894,110.103508,33.38786316,20.33662796,9.103342056,-4.964509964,-8.849506378,-23.76142502,-4.14063549,-12.45080376,-7.137831688,-5.921055794,-8.885842323,0,0,0,4
MP_preprocessed,A14W_chunk45.wav,275.6808058,0.036614209,0.999541667,-296.3511963,74.29853821,37.32279205,38.72990799,7.060482979,-24.45027924,-3.929224014,1.075618982,-22.50827789,-17.12425995,-0.736064017,-20.10272789,-2.738363504,0,0,0,5
MP_preprocessed,A14W_chunk46.wav,258.7175698,0.032128438,0.999541667,-329.7045288,49.06044769,23.99914932,13.13845253,4.227910995,-29.82262039,-20.30566025,-9.451881409,-6.07864666,-15.18873978,-13.91825199,-8.938510895,-5.485290527,0,0,1,3
MP_preprocessed,A14W_chunk47.wav,275.4719242,0.04085391,0.999791667,-292.5205383,102.6207886,49.68714142,41.73141098,20.65455246,-10.56336117,-0.872617424,-20.36942101,-21.06215286,-20.9428215,-0.56466943,-11.2208271,-6.38676405,0,1,0,3
MP_preprocessed,A14W_chunk48.wav,301.046043,0.029264847,0.999166667,-207.2301178,114.628212,3.309447527,1.357731938,-26.71598434,-53.22136688,-6.297075272,0.941002011,-9.257616043,-23.2935791,-18.38917542,-20.96188354,-27.19698906,0,0,1,3
MP_preprocessed,A14W_chunk49.wav,320.578392,0.027986562,0.999291667,-317.8135681,48.88931274,22.41455841,6.081038952,-1.303324103,-15.55828667,-0.246935979,-0.351790726,-14.78807831,-6.138194561,-4.44827652,-7.954397202,-13.68674755,0,0,0,3
MP_preprocessed,A14W_chunk5.wav,262.4707241,0.022299098,0.998458333,-312.6931458,108.1161118,31.41311264,9.233863831,-9.413028717,-20.85771561,-23.09106445,-36.41823578,-30.30250549,-21.17185593,-17.04390335,-20.93544006,-16.3140564,0,0,0,3
MP_preprocessed,A14W_chunk50.wav,288.7093264,0.035949112,0.9995625,-195.9442291,108.1505127,6.496500015,-9.54438591,-27.96844482,-36.14560699,-20.88961411,0.26717183,7.147896767,-5.023740292,5.670712948,-4.624610901,-14.09515667,0,0,0,4
MP_preprocessed,A14W_chunk51.wav,310.8397121,0.039943977,0.999583333,-259.9825745,105.9187393,41.29798126,3.101331949,-15.43577099,-27.33426857,-29.58131981,-27.74185944,-3.090288401,-11.22162437,-13.26532841,3.910777569,1.767473221,0,1,0,4
MP_preprocessed,A14W_chunk52.wav,308.7102299,0.017251261,0.999083333,-241.5962982,98.27223969,22.38861084,31.41648865,6.350697994,-15.56200027,-9.837314606,5.04129982,-2.515937805,-16.99716949,-0.531527042,-2.811861038,-3.456352234,0,0,0,2
MP_preprocessed,A14W_chunk53.wav,322.5067231,0.055201869,0.999791667,-290.9776001,40.63192749,-1.894898176,45.42645264,16.95358849,-18.37625504,-22.65963364,-4.072127342,-27.33368683,-7.018647194,6.965305328,-26.49706268,-6.001550198,0,0,1,3
MP_preprocessed,A14W_chunk54.wav,323.12867,0.054360408,0.999791667,-313.9334106,76.44400024,31.69830322,17.11515045,16.84039307,-14.99315166,-5.171269417,0.702105224,-5.879701138,-10.04921913,-4.176344395,-13.40362167,-13.08658791,0,0,0,4
MP_preprocessed,A14W_chunk55.wav,318.8585138,0.040720352,0.999583333,-263.1185608,94.56643677,46.39805603,27.08092117,-3.075290918,-19.71867943,-29.70489311,2.506658316,-7.931685448,-9.76732254,4.704959869,-3.372748613,2.568011761,0,0,1,3
MP_preprocessed,A14W_chunk56.wav,301.0004623,0.026503759,0.9993125,-257.2854919,104.3133621,25.89758301,9.35185051,-3.098810434,-8.998311996,3.044307232,-4.101748943,1.154994488,-12.24626255,-14.00983524,-16.89606285,-9.447181702,1,0,0,1
MP_preprocessed,A14W_chunk57.wav,325.5059882,0.060369375,0.9998125,-259.7173157,100.8212585,43.01386642,20.76725006,3.037210703,-32.66294098,-16.33542252,-0.586344004,-12.50510406,-9.636973381,7.268330097,3.34103322,-5.797016144,0,1,0,4
MP_preprocessed,A14W_chunk58.wav,295.237959,0.045840022,0.99975,-220.4244843,113.5308838,17.58383369,-13.34266758,-25.94332886,-28.58874512,-26.75734329,-25.60592461,-13.26785278,-10.48766327,4.521410465,-5.64056778,-9.664264679,0,0,0,3
MP_preprocessed,A14W_chunk59.wav,277.4708403,0.038333519,0.999666667,-260.971283,83.63415527,24.69645309,15.07250786,0.873000503,-10.44328308,-5.9015522,-19.70030975,-9.562610626,-21.66494751,-12.15068531,-2.512453556,-11.97652912,0,0,0,5
MP_preprocessed,A14W_chunk6.wav,273.1187912,0.030205727,0.998770833,-192.9785461,127.819458,20.95506859,16.30384064,-5.496752262,-9.508568764,11.81996441,-27.07219505,-30.46609688,-13.45918465,4.019515038,-7.959573746,-21.84614372,0,0,1,2
MP_preprocessed,A14W_chunk60.wav,254.9722122,0.022220573,0.998708333,-337.5686035,65.42824554,28.48060608,15.1078701,8.849072456,-17.26008415,3.435481548,-7.5852561,3.93245554,-9.627977371,-10.00096989,-13.70824432,-4.070476532,0,0,0,2
MP_preprocessed,A14W_chunk61.wav,280.8099957,0.042309568,0.9996875,-323.6960754,81.9085083,25.28884888,-3.379955769,2.363559008,-22.10369492,-9.549575806,-5.747556686,-3.093339682,-13.23341084,-11.91438293,-20.83558273,-17.62572098,0,1,0,5
MP_preprocessed,A14W_chunk62.wav,273.0933691,0.035853508,0.999666667,-296.3665161,77.67471313,37.04351807,24.90428925,4.821785927,-11.4475193,2.022668123,-16.28674698,-12.4018116,-28.00107193,-9.228746414,-14.97079086,-4.71777153,0,1,0,4
MP_preprocessed,A14W_chunk63.wav,290.7783325,0.039274928,0.999208333,-294.4627991,100.9920959,45.94945526,14.10917282,5.319067955,-15.34667778,-13.88799667,-17.99889374,-6.501293182,-23.89608574,-16.34972,-10.13199806,-12.64980888,0,0,1,3
MP_preprocessed,A14W_chunk64.wav,289.545099,0.026156708,0.999333333,-247.253479,113.1356964,19.73904419,12.46990871,7.444337845,-16.44661713,-19.32444954,-23.01731873,-12.32356071,-11.95017624,-17.51362228,-16.63304901,2.192386866,0,1,0,4
MP_preprocessed,A14W_chunk65.wav,312.0646658,0.03125706,0.999145833,-370.5231323,42.93096542,4.907119751,-2.196616173,5.335669994,-29.53288651,-4.125210762,-12.52511597,1.084506273,-16.5982399,-17.74946213,-21.31077194,-19.70782089,0,0,0,2
MP_preprocessed,A14W_chunk66.wav,266.7534523,0.044523743,0.999666667,-292.6775208,87.75706482,38.69136047,30.62739563,15.34284973,-21.10804939,0.91552496,-4.388455868,5.289869308,-15.89683533,3.012834549,-2.304231644,-18.08088684,0,1,0,4
MP_preprocessed,A14W_chunk67.wav,304.5901913,0.049214884,0.999729167,-279.4840698,102.8449554,61.03948975,38.52572632,17.71660233,-9.369310379,7.723972797,-2.020199776,-14.85305786,-7.166563034,-3.067994356,-12.61369705,-14.83447456,0,0,0,5
MP_preprocessed,A14W_chunk68.wav,300.9802021,0.045619863,0.999479167,-239.7190704,122.8878632,35.52043152,1.851510525,-5.930718422,-19.89184952,-27.5972023,-14.56616402,6.028623581,-14.8088932,-6.677733421,-18.11170197,-6.967380524,0,1,0,3
MP_preprocessed,A14W_chunk69.wav,291.151845,0.037864377,0.99975,-296.7032776,91.84236145,40.36936951,21.44560623,-10.03954506,-19.30331612,-0.228419691,-21.11829948,-8.785541534,-9.827589989,-5.415068626,-4.636360645,5.985900879,0,1,0,4
MP_preprocessed,A14W_chunk7.wav,262.2098041,0.028155212,0.999354167,-229.4671936,126.7638702,19.12982559,20.35125732,-0.268844545,-30.2803154,-6.345449448,3.442620993,8.685896873,-15.44464874,15.99932671,-2.174218893,-4.234271526,0,0,0,4
MP_preprocessed,A14W_chunk70.wav,202.3662114,0.027650042,0.9989375,-268.3657532,100.0941849,33.86666489,14.09326553,10.06947422,-6.709319115,6.15708065,-11.33521175,-0.487187386,-14.29356003,-5.722849369,-6.742651939,-0.815064132,0,0,0,4
